MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
071211	0.0003465	25.00045	0.28175	-0.045179	3.7
071212	0.0003465	25.30735	0.28225	-0.0442345	3.7
071213	0.0003465	26.78605	0.2805	-0.04646025	3.7
071214	0.0003465	26.59075	0.28025	-0.04595	3.7
071215	0.0003465	26.5489	0.28075	-0.0446385	3.7
071216	0.0003465	25.6003	0.27925	-0.045763	3.7
071217	0.0003465	24.4564	0.279	-0.045634	3.7
071218	0.0003465	24.44245	0.27775	-0.047108	3.7
071219	0.0003465	23.3404	0.2825	-0.04328575	3.7
071220	0.0003465	23.10325	0.28225	-0.044241	3.7
071221	0.0003465	22.615	0.2825	-0.0431745	3.7
071222	0.0003465	22.46155	0.283	-0.04227475	3.7
071223	0.0003465	22.43365	0.28175	-0.044909	3.7
071224	0.0003465	22.29415	0.282	-0.04485275	3.7
071301	0.0003465	22.09885	0.2815	-0.04494275	3.7
071302	0.0003465	21.84775	0.28225	-0.0431	3.7
071303	0.0003465	21.6943	0.28225	-0.04347725	3.7
071304	0.0003465	21.68035	0.28275	-0.04275025	3.7
071305	0.0003465	21.5548	0.28175	-0.044627	3.7
071306	0.0003465	21.54085	0.30075	-0.0374585	3.7
071307	0.0003465	22.057	0.2965	-0.038749	3.7
071308	0.0003465	22.99165	0.2935	-0.039924	3.7
071309	0.0003465	23.88445	0.29325	-0.04055875	3.7
071310	0.0003465	24.88885	0.2925	-0.0395795	3.7
071311	0.0003465	25.7956	0.292	-0.04023275	3.7
071312	0.0003465	26.11645	0.28975	-0.0419295	3.7
071313	0.0003465	26.47915	0.28975	-0.04130925	3.7
071314	0.0003465	27.1348	0.28875	-0.041539	3.7
071315	0.0003465	27.14875	0.28775	-0.04235425	3.7
071316	0.0003465	26.9395	0.2865	-0.04208875	3.7
071317	0.0003465	25.3213	0.285	-0.044957	3.7
071318	0.0003465	23.6473	0.28525	-0.042996	3.7
071319	0.0003465	23.0056	0.28575	-0.04224075	3.7
071320	0.0003465	22.6429	0.2845	-0.045084	3.7
071321	0.0003465	22.74055	0.28525	-0.0435645	3.7
071322	0.0003465	22.74055	0.2855	-0.042885	3.7
071323	0.0003465	22.4755	0.2845	-0.04504825	3.7
071324	0.0003465	22.32205	0.28475	-0.04497375	3.7
071401	0.0003465	22.1965	0.285	-0.04301275	3.7
071402	0.0003465	21.98725	0.2845	-0.04315175	3.7
071403	0.0003465	21.90355	0.28425	-0.04511025	3.7
071404	0.0003465	21.8617	0.2845	-0.04315175	3.7
071405	0.0003465	21.81985	0.28375	-0.043934	3.7
071406	0.0003465	21.7501	0.28375	-0.04456025	3.7
071407	0.0003465	22.1686	0.28425	-0.0444355	3.7
071408	0.0003465	23.15905	0.28475	-0.04368825	3.7
071409	0.0003465	24.2611	0.2845	-0.043147	3.7
071410	0.0003465	24.86095	0.28425	-0.043789	3.7
071411	0.0003465	25.64215	0.28325	-0.04534025	3.7
071412	0.0003465	26.45125	0.28225	-0.04560375	3.7
071413	0.0003465	27.0511	0.2825	-0.04617875	3.7
071414	0.0003465	27.45565	0.28125	-0.046526	3.7
071415	0.0003465	26.89765	0.28025	-0.0490025	3.7
071416	0.0003465	26.9395	0.28075	-0.048063	3.7
071417	0.0003465	26.36755	0.2795	-0.0492165	3.7
071418	0.0003465	25.61425	0.27925	-0.049238	3.7
071419	0.0003465	24.55405	0.2785	-0.05025825	3.7
071420	0.0003465	23.7589	0.27925	-0.04771375	3.7
071421	0.0003465	22.57315	0.279	-0.04775925	3.7
071422	0.0003465	22.5871	0.2835	-0.04878825	3.7
071423	0.0003465	22.3081	0.28325	-0.04725875	3.7
071424	0.0003465	22.2523	0.2835	-0.04644825	3.7
071501	0.0003465	22.37785	0.28225	-0.049098	3.7
071502	0.0003465	22.34995	0.2825	-0.0474505	3.7
071503	0.0003465	22.23835	0.2825	-0.04670625	3.7
071504	0.0003465	22.1965	0.28175	-0.0484245	3.7
071505	0.0003465	22.07095	0.28075	-0.05031625	3.7
071506	0.0003465	21.9733	0.28125	-0.047768	3.7
071507	0.0003465	22.3918	0.281	-0.0486085	3.7
071508	0.0003465	23.27065	0.281	-0.0486085	3.7
071509	0.0003465	23.5078	0.28025	-0.049623	3.7
071510	0.0003465	24.49825	0.2795	-0.05151525	3.7
071511	0.0003465	25.0144	0.29375	-0.04914925	3.7
071512	0.0003465	25.0981	0.297	-0.04709375	3.7
071513	0.0003465	25.27945	0.29525	-0.050929	3.7
071514	0.0003465	25.9351	0.29375	-0.050248	3.7
071515	0.0003465	26.2699	0.29375	-0.04922625	3.7
071516	0.0003465	25.3213	0.29175	-0.052483	3.7
071517	0.0003465	25.00045	0.2925	-0.05043625	3.7
071518	0.0003465	24.0379	0.2915	-0.05155575	3.7
071519	0.0003465	23.38225	0.30975	-0.05127475	3.7
071520	0.0003465	22.90795	0.29925	-0.05271225	3.7
071521	0.0003465	23.29855	0.2975	-0.053022	3.7
071522	0.0003465	22.9498	0.29825	-0.0507145	3.7
071523	0.0003465	22.65685	0.297	-0.04993525	3.7
071524	0.0003465	22.5592	0.295	-0.050361	3.7
071601	0.0003465	22.5034	0.2945	-0.05045825	3.7
071602	0.0003465	22.1407	0.29325	-0.05275125	3.7
071603	0.0003465	22.21045	0.29225	-0.05406525	3.7
071604	0.0003465	21.98725	0.295	-0.05130825	3.7
071605	0.0003465	21.93145	0.29425	-0.050473	3.7
071606	0.0003465	21.95935	0.29325	-0.0527155	3.7
071607	0.0003465	22.1407	0.29325	-0.0516755	3.7
071608	0.0003465	22.3918	0.292	-0.051968	3.7
071609	0.0003465	22.894	0.29175	-0.05204425	3.7
071610	0.0003465	23.27065	0.2915	-0.05420925	3.7
071611	0.0003465	24.7354	0.2915	-0.05209125	3.7
071612	0.0003465	24.8749	0.29025	-0.05681275	3.7
071613	0.0003465	25.67005	0.29075	-0.05550775	3.7
071614	0.0003465	23.99605	0.28925	-0.05702925	3.7
071615	0.0003465	25.11205	0.28825	-0.058493	3.7
071616	0.0003465	24.568	0.28725	-0.06276975	3.7
071617	0.0003465	25.126	0.287	-0.06140425	3.7
071618	0.0003465	23.7589	0.2865	-0.06288875	3.7
071619	0.0003465	22.76845	0.28675	-0.058806	3.7
071620	0.0003465	22.40575	0.2855	-0.06313825	3.7
071621	0.0003465	22.54525	0.2865	-0.05882125	3.7
071622	0.0003465	22.57315	0.28575	-0.0630465	3.7
071623	0.0003465	22.65685	0.2865	-0.06147225	3.7
071624	0.0003465	22.51735	0.28775	-0.0585115	3.7
071701	0.0003465	21.8338	0.2875	-0.06259525	3.7
071702	0.0003465	21.8896	0.288	-0.057206	3.7
071703	0.0003465	21.81985	0.28775	-0.06112575	3.7
071704	0.0003465	21.8059	0.28775	-0.05727225	3.7
071705	0.0003465	21.68035	0.28675	-0.06138825	3.7
071706	0.0003465	21.7222	0.28725	-0.06127575	3.7
071707	0.0003465	21.87565	0.2865	-0.0614775	3.7
071708	0.0003465	22.04305	0.287	-0.061342	3.7
071709	0.0003465	22.93585	0.28725	-0.0586535	3.7
071710	0.0003465	23.88445	0.286	-0.06161775	3.7
071711	0.0003465	24.35875	0.2865	-0.06149975	3.7
071712	0.0003465	23.80075	0.2855	-0.06316575	3.7
071713	0.0003465	24.5122	0.2925	-0.05874975	3.7
071714	0.0003465	24.0658	0.28225	-0.06335625	3.7
071715	0.0003465	23.6473	0.2795	-0.06118625	3.7
071716	0.0003465	24.35875	0.28375	-0.03916025	3.7
071717	0.0003465	23.91235	0.2825	-0.03900275	3.7
071718	0.0003465	23.29855	0.28175	-0.038746	3.7
071719	0.0003465	22.7824	0.2805	-0.0399715	3.7
071720	0.0003465	22.336	0.2795	-0.04023275	3.7
071721	0.0003465	22.37785	0.27975	-0.03927325	3.7
071722	0.0003465	22.04305	0.27875	-0.040438	3.7
071723	0.0003465	21.7222	0.27875	-0.03954	3.7
071724	0.0003465	21.778	0.2785	-0.04004175	3.7
071801	0.0003465	21.6385	0.27875	-0.03953575	3.7
071802	0.0003465	21.54085	0.278	-0.0397385	3.7
071803	0.0003465	21.499	0.277	-0.040909	3.7
071804	0.0003465	21.6664	0.27675	-0.042439	3.7
071805	0.0003465	21.6106	0.277	-0.04091125	3.7
071806	0.0003465	21.68035	0.2765	-0.04105375	3.7
071807	0.0003465	22.12675	0.276	-0.0411945	3.7
071808	0.0003465	23.07535	0.2765	-0.04060075	3.7
071809	0.0003465	23.9821	0.27575	-0.04173725	3.7
071810	0.0003465	24.8749	0.27525	-0.04096275	3.7
071811	0.0003465	25.0981	0.27475	-0.041108	3.7
071812	0.0003465	25.6282	0.2745	-0.04117375	3.7
071813	0.0003465	26.36755	0.2725	-0.0436635	3.7
071814	0.0003465	26.9674	0.27175	-0.0438905	3.7
071815	0.0003465	26.5768	0.27075	-0.044201	3.7
071816	0.0003465	25.4608	0.2705	-0.04330875	3.7
071817	0.0003465	25.50265	0.26925	-0.0446875	3.7
071818	0.0003465	23.99605	0.2695	-0.04318525	3.7
071819	0.0003465	22.1128	0.27325	-0.04368525	3.7
071820	0.0003465	21.79195	0.28425	-0.0404905	3.7
071821	0.0003465	21.98725	0.28225	-0.04190875	3.7
071822	0.0003465	21.73615	0.3215	-0.0385125	3.7
071823	0.0003465	21.6943	0.30625	-0.03936575	3.7
071824	0.0003465	21.6664	0.3085	-0.03932375	3.7
071901	0.0003465	21.6664	0.29925	-0.03826125	3.7
071902	0.0003465	21.70825	0.294	-0.039925	3.7
071903	0.0003465	21.6943	0.291	-0.0414595	3.7
071904	0.0003465	21.65245	0.29275	-0.03953625	3.7
071905	0.0003465	21.5827	0.3185	-0.03853375	3.7
071906	0.0003465	21.4432	0.31375	-0.03949675	3.7
071907	0.0003465	21.6664	0.30225	-0.04014675	3.7
071908	0.0003465	22.6987	0.30125	-0.04026225	3.7
071909	0.0003465	23.173	0.317	-0.03878025	3.7
071910	0.0003465	24.0379	0.3225	-0.0392245	3.7
071911	0.0003465	24.07975	0.31025	-0.03937525	3.7
071912	0.0003465	24.63775	0.3145	-0.03977525	3.7
071913	0.0003465	24.6796	0.308	-0.04142775	3.7
071914	0.0003465	25.3213	0.30325	-0.04181175	3.7
071915	0.0003465	24.83305	0.297	-0.043474	3.7
071916	0.0003465	25.33525	0.29225	-0.044752	3.7
071917	0.0003465	25.27945	0.2905	-0.0448475	3.7
071918	0.0003465	24.4843	0.289	-0.04442925	3.7
071919	0.0003465	23.21485	0.28825	-0.043289	3.7
071920	0.0003465	22.615	0.28775	-0.04329025	3.7
071921	0.0003465	21.4153	0.2865	-0.0447035	3.7
071922	0.0003465	21.48505	0.286	-0.04415	3.7
071923	0.0003465	21.42925	0.2855	-0.04485625	3.7
071924	0.0003465	21.54085	0.28475	-0.04438175	3.7
072001	0.0003465	22.04305	0.28375	-0.0465205	3.7
072002	0.0003465	21.81985	0.28375	-0.0465015	3.7
072003	0.0003465	21.73615	0.2835	-0.0466725	3.7
072004	0.0003465	21.65245	0.284	-0.0458195	3.7
072005	0.0003465	21.4153	0.2835	-0.04469575	3.7
072006	0.0003465	21.20605	0.28375	-0.04664475	3.7
072007	0.0003465	21.499	0.2855	-0.044479	3.7
072008	0.0003465	22.23835	0.29175	-0.0439175	3.7
072009	0.0003465	23.13115	0.288	-0.04563	3.7
072010	0.0003465	24.1495	0.28675	-0.04568825	3.7
072011	0.0003465	25.2655	0.2855	-0.04518725	3.7
072012	0.0003465	26.17225	0.2845	-0.047292	3.7
072013	0.0003465	26.64655	0.28275	-0.0469885	3.7
072014	0.0003465	26.11645	0.28225	-0.04774425	3.7
072015	0.0003465	25.69795	0.28175	-0.047156	3.7
072016	0.0003465	25.6003	0.29025	-0.0472365	3.7
072017	0.0003465	25.2655	0.2845	-0.04869325	3.7
072018	0.0003465	24.4564	0.283	-0.04960025	3.7
072019	0.0003465	23.41015	0.2815	-0.04917275	3.7
072020	0.0003465	22.76845	0.281	-0.04911625	3.7
072021	0.0003465	22.62895	0.28	-0.0500105	3.7
072022	0.0003465	22.4476	0.279	-0.05098975	3.7
072023	0.0003465	22.4755	0.27925	-0.04940725	3.7
072024	0.0003465	22.40575	0.2785	-0.0503285	3.7
072101	0.0003465	22.1407	0.278	-0.050495	3.7
072102	0.0003465	22.0291	0.2775	-0.051404	3.7
072103	0.0003465	21.87565	0.27725	-0.0514345	3.7
072104	0.0003465	21.68035	0.27775	-0.0512295	3.7
072105	0.0003465	21.5269	0.277	-0.05146525	3.7
072106	0.0003465	21.56875	0.27675	-0.0500545	3.7
072107	0.0003465	21.9733	0.277	-0.0506175	3.7
072108	0.0003465	23.1451	0.277	-0.05133775	3.7
072109	0.0003465	24.24715	0.27625	-0.051612	3.7
072110	0.0003465	25.19575	0.27625	-0.0508035	3.7
072111	0.0003465	24.9307	0.277	-0.05039175	3.7
072112	0.0003465	25.94905	0.27575	-0.0531265	3.7
072113	0.0003465	25.8793	0.275	-0.05261475	3.7
072114	0.0003465	25.6282	0.27375	-0.05385125	3.7
072115	0.0003465	25.6003	0.274	-0.0554	3.7
072116	0.0003465	25.8235	0.28075	-0.052886	3.7
072117	0.0003465	25.02835	0.28025	-0.05297075	3.7
072118	0.0003465	23.91235	0.2785	-0.05544275	3.7
072119	0.0003465	23.1172	0.27825	-0.05551825	3.7
072120	0.0003465	22.7824	0.27825	-0.05447075	3.7
072121	0.0003465	22.71265	0.27825	-0.05447075	3.7
072122	0.0003465	22.51735	0.2785	-0.0525695	3.7
072123	0.0003465	22.3918	0.27825	-0.05264	3.7
072124	0.0003465	22.2802	0.2775	-0.05374225	3.7
072201	0.0003465	22.4197	0.27625	-0.05607125	3.7
072202	0.0003465	22.32205	0.2765	-0.05598725	3.7
072203	0.0003465	22.1407	0.27675	-0.05589525	3.7
072204	0.0003465	21.8896	0.27625	-0.05509625	3.7
072205	0.0003465	21.9175	0.27675	-0.053991	3.7
072206	0.0003465	21.84775	0.27625	-0.05510125	3.7
072207	0.0003465	22.04305	0.27575	-0.05618775	3.7
072208	0.0003465	22.82425	0.276	-0.0560975	3.7
072209	0.0003465	22.88005	0.27575	-0.05522075	3.7
072210	0.0003465	23.71705	0.275	-0.056403	3.7
072211	0.0003465	24.847	0.27475	-0.05649825	3.7
072212	0.0003465	25.2376	0.27475	-0.05744825	3.7
072213	0.0003465	24.94465	0.28275	-0.05754875	3.7
072214	0.0003465	25.5724	0.28475	-0.056034	3.7
072215	0.0003465	24.5122	0.28075	-0.05926775	3.7
072216	0.0003465	24.80515	0.27925	-0.05729725	3.7
072217	0.0003465	24.69355	0.2785	-0.05974025	3.7
072218	0.0003465	23.54965	0.277	-0.06256	3.7
072219	0.0003465	22.6429	0.2775	-0.0599185	3.7
072220	0.0003465	22.2244	0.27675	-0.06014225	3.7
072221	0.0003465	22.74055	0.299	-0.06070725	3.7
072222	0.0003465	22.71265	0.2885	-0.06286125	3.7
072223	0.0003465	22.54525	0.28425	-0.06617025	3.7
072224	0.0003465	22.5034	0.282	-0.06641125	3.7
072301	0.0003465	21.9733	0.28075	-0.06374575	3.7
072302	0.0003465	21.778	0.27925	-0.06403475	3.7
072303	0.0003465	21.81985	0.279	-0.06393375	3.7
072304	0.0003465	21.7222	0.2785	-0.064094	3.7
072305	0.0003465	21.68035	0.27775	-0.06556975	3.7
072306	0.0003465	21.54085	0.2775	-0.0656295	3.7
072307	0.0003465	21.8338	0.27725	-0.06298925	3.7
072308	0.0003465	22.8103	0.27775	-0.06412225	3.7
072309	0.0003465	23.0614	0.27675	-0.06442975	3.7
072310	0.0003465	23.9263	0.277	-0.06426	3.7
072311	0.0003465	24.49825	0.27525	-0.06617825	3.7
072312	0.0003465	24.568	0.27475	-0.06632	3.7
072313	0.0003465	25.0144	0.27425	-0.0664285	3.7
072314	0.0003465	24.9028	0.273	-0.0682945	3.7
072315	0.0003465	24.94465	0.273	-0.069715	3.7
072316	0.0003465	24.8191	0.2725	-0.073152	3.7
072317	0.0003465	24.44245	0.2725	-0.0732015	3.7
072318	0.0003465	23.8705	0.27225	-0.0732395	3.7
072319	0.0003465	23.07535	0.27875	-0.06999525	3.7
072320	0.0003465	22.93585	0.27675	-0.07210225	3.7
072321	0.0003465	22.21045	0.27575	-0.074105	3.7
072322	0.0003465	22.2523	0.27475	-0.07266125	3.7
072323	0.0003465	22.1128	0.2745	-0.072663	3.7
072324	0.0003465	22.04305	0.27375	-0.07460275	3.7
072401	0.0003465	22.3918	0.27325	-0.07477925	3.7
072402	0.0003465	21.8896	0.27325	-0.07472575	3.7
072403	0.0003465	21.8059	0.2735	-0.07461275	3.7
072404	0.0003465	21.42925	0.273	-0.07660525	3.7
072405	0.0003465	21.51295	0.27125	-0.08334375	3.7
072406	0.0003465	21.1642	0.272	-0.08088325	3.7
072407	0.0003465	21.70825	0.28175	-0.03832875	3.7
072408	0.0003465	22.65685	0.28075	-0.039779	3.7
072409	0.0003465	23.173	0.2905	-0.02824925	3.7
072410	0.0003465	24.1216	0.29	-0.02835025	3.7
072411	0.0003465	24.4006	0.28825	-0.02959	3.7
072412	0.0003465	25.00045	0.2895	-0.02831575	3.7
072413	0.0003465	25.22365	0.2865	-0.03038625	3.7
072414	0.0003465	25.19575	0.2855	-0.030746	3.7
072415	0.0003465	25.25155	0.2845	-0.031117	3.7
072416	0.0003465	25.41895	0.2825	-0.03272875	3.7
072417	0.0003465	25.69795	0.28475	-0.030823	3.7
072418	0.0003465	24.5959	0.28425	-0.0311595	3.7
072419	0.0003465	23.0335	0.28275	-0.032343	3.7
072420	0.0003465	22.60105	0.281	-0.03358575	3.7
072421	0.0003465	22.90795	0.2805	-0.034121	3.7
072422	0.0003465	22.8103	0.28	-0.034627	3.7
072423	0.0003465	22.4755	0.279	-0.03543125	3.7
072424	0.0003465	22.40575	0.2795	-0.03505325	3.7
072501	0.0003465	22.04305	0.2805	-0.0340105	3.7
072502	0.0003465	21.90355	0.28575	-0.02920975	3.7
072503	0.0003465	21.76405	0.2875	-0.02835625	3.7
072504	0.0003465	21.6943	0.28575	-0.02920975	3.7
072505	0.0003465	21.778	0.28875	-0.0276625	3.7
072506	0.0003465	21.6385	0.2885	-0.027785	3.7
072507	0.0003465	21.7501	0.28825	-0.027931	3.7
072508	0.0003465	23.01955	0.28825	-0.0280655	3.7
072509	0.0003465	23.452	0.285	-0.0296745	3.7
072510	0.0003465	24.2611	0.28175	-0.03197275	3.7
072511	0.0003465	24.80515	0.28025	-0.0334315	3.7
072512	0.0003465	25.16785	0.2785	-0.03460375	3.7
072513	0.0003465	25.58635	0.27775	-0.03525825	3.7
072514	0.0003465	24.6238	0.27725	-0.03572325	3.7
072515	0.0003465	25.27945	0.276	-0.03637125	3.7
072516	0.0003465	25.58635	0.276	-0.0360555	3.7
072517	0.0003465	25.58635	0.2745	-0.03690525	3.7
072518	0.0003465	24.5122	0.27425	-0.036886	3.7
072519	0.0003465	22.6429	0.2735	-0.037286	3.7
072520	0.0003465	22.5871	0.29725	-0.034874	3.7
072521	0.0003465	22.43365	0.28925	-0.0355445	3.7
072522	0.0003465	22.4476	0.285	-0.03621675	3.7
072523	0.0003465	22.26625	0.284	-0.036472	3.7
072524	0.0003465	22.18255	0.2825	-0.03676725	3.7
072601	0.0003465	22.2802	0.2815	-0.0370515	3.7
072602	0.0003465	22.0849	0.28125	-0.037083	3.7
072603	0.0003465	22.0291	0.2805	-0.037416	3.7
072604	0.0003465	21.84775	0.27975	-0.03745475	3.7
072605	0.0003465	21.84775	0.2795	-0.03760275	3.7
072606	0.0003465	21.8338	0.27925	-0.037888	3.7
072607	0.0003465	21.95935	0.27775	-0.0385135	3.7
072608	0.0003465	22.60105	0.27875	-0.03795425	3.7
072609	0.0003465	23.2288	0.27775	-0.0383915	3.7
072610	0.0003465	23.49385	0.28025	-0.03509675	3.7
072611	0.0003465	24.16345	0.287	-0.02996	3.7
072612	0.0003465	24.63775	0.285	-0.03107025	3.7
072613	0.0003465	25.30735	0.28175	-0.033318	3.7
072614	0.0003465	25.33525	0.2855	-0.030524	3.7
072615	0.0003465	25.27945	0.28275	-0.0319795	3.7
072616	0.0003465	24.58195	0.28525	-0.030488	3.7
072617	0.0003465	24.3448	0.30325	-0.02588925	3.7
072618	0.0003465	23.5915	0.30825	-0.0246945	3.7
072619	0.0003465	22.8382	0.30875	-0.024895	3.7
072620	0.0003465	22.3918	0.30775	-0.02470025	3.7
072621	0.0003465	22.48945	0.314	-0.0244905	3.7
072622	0.0003465	22.3081	0.2955	-0.02827775	3.7
072623	0.0003465	22.2802	0.285	-0.0327505	3.7
072624	0.0003465	22.1686	0.28225	-0.0342785	3.7
072701	0.0003465	21.7501	0.2805	-0.0351935	3.7
072702	0.0003465	21.6385	0.27875	-0.035996	3.7
072703	0.0003465	21.6106	0.2785	-0.0361795	3.7
072704	0.0003465	21.45715	0.279	-0.0361455	3.7
072705	0.0003465	21.48505	0.2775	-0.03707325	3.7
072706	0.0003465	21.34555	0.27725	-0.037284	3.7
072707	0.0003465	21.65245	0.27725	-0.037219	3.7
072708	0.0003465	22.65685	0.27625	-0.0374885	3.7
072709	0.0003465	23.38225	0.27575	-0.03813875	3.7
072710	0.0003465	23.52175	0.27575	-0.03788875	3.7
072711	0.0003465	24.0379	0.275	-0.03851225	3.7
072712	0.0003465	24.3727	0.27525	-0.0380615	3.7
072713	0.0003465	25.00045	0.27425	-0.03851875	3.7
072714	0.0003465	25.08415	0.27325	-0.03899	3.7
072715	0.0003465	25.1539	0.27325	-0.039049	3.7
072716	0.0003465	25.16785	0.27275	-0.039185	3.7
072717	0.0003465	24.7633	0.273	-0.039088	3.7
072718	0.0003465	23.6752	0.26975	-0.039878	3.7
072719	0.0003465	22.68475	0.27025	-0.0396075	3.7
072720	0.0003465	22.46155	0.27725	-0.03801525	3.7
072721	0.0003465	22.18255	0.27775	-0.0376715	3.7
072722	0.0003465	22.15465	0.2765	-0.0384275	3.7
072723	0.0003465	22.07095	0.27775	-0.0378145	3.7
072724	0.0003465	21.9175	0.277	-0.0381555	3.7
072801	0.0003465	21.62455	0.27625	-0.0385795	3.7
072802	0.0003465	21.6106	0.27475	-0.0393215	3.7
072803	0.0003465	21.51295	0.27475	-0.039493	3.7
072804	0.0003465	21.31765	0.27475	-0.03942275	3.7
072805	0.0003465	21.26185	0.27475	-0.039695	3.7
072806	0.0003465	21.1921	0.27425	-0.03972525	3.7
072807	0.0003465	21.48505	0.27475	-0.03944975	3.7
072808	0.0003465	22.6708	0.27425	-0.040097	3.7
072809	0.0003465	23.10325	0.273	-0.040529	3.7
072810	0.0003465	24.0379	0.27325	-0.0410905	3.7
072811	0.0003465	23.9542	0.2735	-0.04120775	3.7
072812	0.0003465	24.5401	0.273	-0.04128575	3.7
072813	0.0003465	24.97255	0.283	-0.03988825	3.7
072814	0.0003465	25.13995	0.278	-0.04103675	3.7
072815	0.0003465	25.2655	0.276	-0.04195575	3.7
072816	0.0003465	25.2655	0.27575	-0.04201125	3.7
072817	0.0003465	24.02395	0.2745	-0.0428275	3.7
072818	0.0003465	23.3404	0.274	-0.04325125	3.7
072819	0.0003465	22.3918	0.27375	-0.04335775	3.7
072820	0.0003465	22.2802	0.28325	-0.034652	3.7
072821	0.0003465	22.37785	0.27925	-0.03723425	3.7
072822	0.0003465	22.15465	0.2775	-0.038375	3.7
072823	0.0003465	21.90355	0.27725	-0.03918825	3.7
072824	0.0003465	21.79195	0.2775	-0.03939875	3.7
072901	0.0003465	21.51295	0.27725	-0.03924	3.7
072902	0.0003465	21.51295	0.276	-0.0399985	3.7
072903	0.0003465	21.48505	0.27525	-0.04083775	3.7
072904	0.0003465	21.51295	0.276	-0.04066625	3.7
072905	0.0003465	21.4711	0.27475	-0.0414655	3.7
072906	0.0003465	21.54085	0.2755	-0.041212	3.7
072907	0.0003465	21.70825	0.27425	-0.042061	3.7
072908	0.0003465	22.5313	0.27375	-0.041739	3.7
072909	0.0003465	23.1172	0.27275	-0.0427595	3.7
072910	0.0003465	23.66125	0.274	-0.0418885	3.7
072911	0.0003465	24.24715	0.27325	-0.0431325	3.7
072912	0.0003465	24.9586	0.272	-0.04372875	3.7
072913	0.0003465	25.39105	0.27175	-0.04435475	3.7
072914	0.0003465	25.2655	0.273	-0.043723	3.7
072915	0.0003465	24.83305	0.271	-0.044851	3.7
072916	0.0003465	23.7868	0.272	-0.04431925	3.7
072917	0.0003465	23.21485	0.27125	-0.0445625	3.7
072918	0.0003465	22.8661	0.2705	-0.04618925	3.7
072919	0.0003465	22.34995	0.27175	-0.0455085	3.7
072920	0.0003465	22.12675	0.2715	-0.0455855	3.7
072921	0.0003465	21.9454	0.2715	-0.0451095	3.7
072922	0.0003465	21.70825	0.27175	-0.04528425	3.7
072923	0.0003465	21.6106	0.27075	-0.04594225	3.7
072924	0.0003465	21.54085	0.2705	-0.0463175	3.7
073001	0.0003465	21.778	0.27075	-0.045994	3.7
073002	0.0003465	21.62455	0.2725	-0.04463425	3.7
073003	0.0003465	21.73615	0.2715	-0.0452465	3.7
073004	0.0003465	21.7501	0.27125	-0.04505425	3.7
073005	0.0003465	21.5548	0.272	-0.0453255	3.7
073006	0.0003465	21.3874	0.27175	-0.0459565	3.7
073007	0.0003465	21.6943	0.272	-0.04537425	3.7
073008	0.0003465	22.6429	0.271	-0.045419	3.7
073009	0.0003465	23.2288	0.26975	-0.046931	3.7
073010	0.0003465	24.4006	0.271	-0.04594825	3.7
073011	0.0003465	24.7633	0.2705	-0.04642	3.7
073012	0.0003465	24.38665	0.27	-0.0465955	3.7
073013	0.0003465	24.30295	0.27025	-0.0467555	3.7
073014	0.0003465	24.4285	0.26875	-0.0481725	3.7
073015	0.0003465	24.60985	0.285	-0.03705875	3.7
073016	0.0003465	25.22365	0.282	-0.03815775	3.7
073017	0.0003465	23.71705	0.28175	-0.03793975	3.7
073018	0.0003465	23.32645	0.28825	-0.0371615	3.7
073019	0.0003465	22.48945	0.28625	-0.0379715	3.7
073020	0.0003465	21.9175	0.286	-0.03817875	3.7
073021	0.0003465	22.18255	0.28425	-0.03906275	3.7
073022	0.0003465	22.04305	0.28475	-0.038754	3.7
073023	0.0003465	22.057	0.2835	-0.038808	3.7
073024	0.0003465	21.8617	0.28375	-0.03865125	3.7
073101	0.0003465	21.8059	0.2845	-0.03795825	3.7
073102	0.0003465	21.6664	0.284	-0.03817825	3.7
073103	0.0003465	21.6664	0.2825	-0.039729	3.7
073104	0.0003465	21.65245	0.28325	-0.03903325	3.7
073105	0.0003465	21.51295	0.2825	-0.03964775	3.7
073106	0.0003465	21.45715	0.28275	-0.03958	3.7
073107	0.0003465	21.6664	0.28375	-0.03851025	3.7
073108	0.0003465	22.46155	0.28475	-0.03835675	3.7
073109	0.0003465	23.1451	0.2965	-0.03824925	3.7
073110	0.0003465	23.8426	0.3085	-0.036823	3.7
073111	0.0003465	24.49825	0.311	-0.0378415	3.7
073112	0.0003465	24.568	0.3165	-0.0375075	3.7
073113	0.0003465	25.8793	0.3055	-0.03830825	3.7
073114	0.0003465	26.1025	0.29825	-0.03857275	3.7
073115	0.0003465	25.8514	0.291	-0.04098625	3.7
073116	0.0003465	25.405	0.28925	-0.03968875	3.7
073117	0.0003465	25.0981	0.297	-0.03719075	3.7
073118	0.0003465	24.19135	0.297	-0.03663275	3.7
073119	0.0003465	23.173	0.2925	-0.03941175	3.7
073120	0.0003465	22.79635	0.29125	-0.03910275	3.7
073121	0.0003465	21.9733	0.29075	-0.03825425	3.7
073122	0.0003465	21.95935	0.2885	-0.03938775	3.7
073123	0.0003465	21.98725	0.288	-0.0390685	3.7
073124	0.0003465	21.93145	0.2875	-0.040457	3.7
080101	0.00025775	21.778	0.29875	-0.03668425	3.7
080102	0.00025775	21.7501	0.2975	-0.03749875	3.7
080103	0.00025775	21.6106	0.29725	-0.037096	3.7
